"","dates","Days","EVI","Cases","Index","pvs","pvn","lag_all","c_all","se_all","sp_all","name"
"45968",18730,448,-0.0507094803623983,37891.4285714286,0,0.710300214295728,0.837870233100968,29,0.01,0.775280898876405,0.785992217898833,"France"
"45969",18731,449,0.0226506350268879,43969.5714285714,1,0.710318410342351,0.838527975966954,29,0.01,0.775280898876405,0.786821705426357,"France"
"45970",18732,450,-0.0532265802833823,35528.2857142857,0,0.710336466800485,0.839180378764359,29,0.01,0.775280898876405,0.787644787644788,"France"
"45971",18733,451,-0.017109766581181,40712.8571428571,0,0.710354385270243,0.839827506545511,29,0.01,0.775280898876405,0.788461538461538,"France"
"45972",18734,452,0.0624383769410854,45641.5714285714,1,0.710372167327377,0.840469423306134,29,0.01,0.775280898876405,0.789272030651341,"France"
"45973",18735,453,-0.0254853897018179,32990.8571428571,0,0.710389814523735,0.841106192006792,29,0.01,0.775280898876405,0.790076335877863,"France"
"45974",18736,454,-0.0196419438477457,32727,0,0.710389814523735,0.837778247606391,29,0.01,0.770949720670391,0.790076335877863,"France"
"45975",18737,455,-0.0119308518157873,33434.2857142857,0,0.710407328387716,0.838420618865663,29,0.01,0.770949720670391,0.790874524714829,"France"
"45976",18738,456,-0.0286382377821273,32208.1428571429,0,0.706703910614525,0.838409172339663,29,0.01,0.770949720670391,0.787878787878788,"France"
"45977",18739,457,0.0114398120814669,31545.8571428571,0,0.706721292467051,0.839046575017777,29,0.01,0.770949720670391,0.788679245283019,"France"
"45978",18740,458,0.0216026211029029,30958.5714285714,0,0.706738544474394,0.839678946285244,29,0.01,0.770949720670391,0.789473684210526,"France"
"45979",18741,459,0.0247053570090326,30497.1428571429,0,0.703074016829813,0.83966782371809,29,0.01,0.770949720670391,0.786516853932584,"France"
"45980",18742,460,0.0268199597331714,29800,0,0.703091137219117,0.840295340251737,29,0.01,0.770949720670391,0.787313432835821,"France"
"45981",18743,461,0.0204562479520073,29693,0,0.703108131143815,0.840917941986759,29,0.01,0.770949720670391,0.788104089219331,"France"
"45982",18744,462,0.0388473933712373,27728.2857142857,0,0.703125,0.841535686678691,29,0.01,0.770949720670391,0.788888888888889,"France"
"45983",18745,463,0.0252811903315266,27250.8571428571,0,0.703141745163292,0.842148631178167,29,0.01,0.770949720670391,0.789667896678967,"France"
"45984",18746,464,0.0332337325495692,26265.5714285714,0,0.70315836798921,0.842756831448634,29,0.01,0.770949720670391,0.790441176470588,"France"
"45985",18747,465,0.0320165250229735,25117.2857142857,0,0.703174869813539,0.843360342583652,29,0.01,0.770949720670391,0.791208791208791,"France"
"45986",18748,466,0.0272108798418791,24121.2857142857,0,0.703191251952689,0.843959218823791,29,0.01,0.770949720670391,0.791970802919708,"France"
"45987",18749,467,0.0667622409918612,22038.8571428571,0,0.703207515704041,0.844553513573132,29,0.01,0.770949720670391,0.792727272727273,"France"
"45988",18750,468,0.0294230442614921,21725.7142857143,0,0.703223662346294,0.845143279415387,29,0.01,0.770949720670391,0.793478260869565,"France"
"45989",18751,469,0.0233357289623759,20876.2857142857,0,0.703239693139798,0.845728568129644,29,0.01,0.770949720670391,0.794223826714801,"France"
"45990",18752,470,0.041090158662301,20079.4285714286,0,0.703255609326881,0.846309430705752,29,0.01,0.770949720670391,0.794964028776978,"France"
"45991",18753,471,0.0514464770600227,19392.8571428571,0,0.703271412132172,0.846885917359354,29,0.01,0.770949720670391,0.795698924731183,"France"
"45992",18754,472,0.0423605652703871,18655.1428571429,0,0.703287102762914,0.847458077546573,29,0.01,0.770949720670391,0.796428571428571,"France"
"45993",18755,473,0.0485709007143381,17951.5714285714,0,0.703302682409271,0.848025959978367,29,0.01,0.770949720670391,0.797153024911032,"France"
"45994",18756,474,0.0427792565904186,17843,0,0.703318152244632,0.848589612634556,29,0.01,0.770949720670391,0.797872340425532,"France"
"45995",18757,475,0.0296726441589855,17776.1428571429,0,0.703333513425901,0.84914908277754,29,0.01,0.770949720670391,0.798586572438163,"France"
"45996",18758,476,0.0279437219293047,17121,0,0.703348767093787,0.849704416965692,29,0.01,0.770949720670391,0.799295774647887,"France"
"45997",18759,477,0.00506980159901779,16477.2857142857,0,0.703363914373089,0.850255661066472,29,0.01,0.770949720670391,0.8,"France"
"45998",18760,478,-0.0513184081561651,16151.4285714286,0,0.703378956372968,0.850802860269232,29,0.01,0.770949720670391,0.800699300699301,"France"
"45999",18761,479,0.0120405765795715,14423.5714285714,0,0.703393894187224,0.851346059097742,29,0.01,0.770949720670391,0.801393728222996,"France"
"46000",18762,480,-0.0343866584585304,13700.7142857143,0,0.703408728894553,0.851885301422443,29,0.01,0.770949720670391,0.802083333333333,"France"
"46001",18763,481,-0.125455513911172,14389.2857142857,0,0.703423461558813,0.852420630472418,29,0.01,0.770949720670391,0.802768166089965,"France"
"46002",18764,482,-0.00719779009467192,14396.7142857143,0,0.703438093229277,0.852952088847115,29,0.01,0.770949720670391,0.803448275862069,"France"
"46003",18765,483,-0.0125532039508399,14029.8571428571,0,0.70345262494088,0.853479718527797,29,0.01,0.770949720670391,0.804123711340206,"France"
"46004",18766,484,-0.0282839566727837,13681.1428571429,0,0.703467057714465,0.854003560888759,29,0.01,0.770949720670391,0.804794520547945,"France"
"46005",18767,485,-0.00722048793767531,10965.1428571429,0,0.703481392557023,0.854523656708284,29,0.01,0.770949720670391,0.805460750853242,"France"
"46006",18768,486,-0.00587894071930323,9997.57142857143,0,0.703495630461923,0.855040046179378,29,0.01,0.770949720670391,0.806122448979592,"France"
"46007",18769,487,0.00723138749678316,7789.42857142857,0,0.703509772409145,0.855552768920258,29,0.01,0.770949720670391,0.806779661016949,"France"
"46008",18770,488,0.113802114720079,-39131.1428571429,0,0.703523819365506,0.856061863984629,29,0.01,0.770949720670391,0.807432432432432,"France"
"46009",18771,489,0.0820200986502281,-39291.2857142857,0,0.703537772284876,0.856567369871727,29,0.01,0.770949720670391,0.808080808080808,"France"
"46010",18772,490,0.0661822014445969,-41301,0,0.703551632108397,0.85706932453616,29,0.01,0.770949720670391,0.808724832214765,"France"
"46011",18773,491,0.053663789864187,-42215.2857142857,0,0.703565399764694,0.85756776539753,29,0.01,0.770949720670391,0.809364548494983,"France"
"46012",18774,492,-0.0134793383811532,9584.71428571429,0,0.703579076170083,0.858062729349858,29,0.01,0.770949720670391,0.81,"France"
"46013",18775,493,-0.0132418361832835,9366.28571428571,0,0.703592662228772,0.858554252770805,29,0.01,0.770949720670391,0.81063122923588,"France"
"46014",18776,494,-0.012718362310221,9211.42857142857,0,0.703606158833063,0.859042371530703,29,0.01,0.770949720670391,0.811258278145695,"France"
"46015",18777,495,-0.0123233337391003,9045.28571428571,0,0.703606158833063,0.856099110546379,29,0.01,0.766666666666667,0.811258278145695,"France"
"46016",18778,496,-0.0105528711176778,8779.57142857143,0,0.703606158833063,0.853175949166723,29,0.01,0.762430939226519,0.811258278145695,"France"
"46017",18779,497,-0.0103041798793536,9736.42857142857,0,0.703606158833063,0.850272682201289,29,0.01,0.758241758241758,0.811258278145695,"France"
"46018",18780,498,-0.0105471766748886,8121.71428571429,0,0.703606158833063,0.847389107243122,29,0.01,0.754098360655738,0.811258278145695,"France"
"46019",18781,499,-0.00999763224415771,8371.85714285714,0,0.703606158833063,0.844525024621721,29,0.01,0.75,0.811258278145695,"France"
"46020",18782,500,-0.00994958051849642,7755.28571428571,0,0.703606158833063,0.84168023735695,29,0.01,0.745945945945946,0.811258278145695,"France"
"46021",18783,501,-0.00986889248488192,7059.14285714286,0,0.703606158833063,0.838854551113878,29,0.01,0.741935483870968,0.811258278145695,"France"
"46022",18784,502,-0.00972776641021307,6563.28571428571,0,0.703606158833063,0.836047774158523,29,0.01,0.737967914438503,0.811258278145695,"France"
"46023",18785,503,-0.0100307468818858,6678.14285714286,0,0.703606158833063,0.833259717314488,29,0.01,0.734042553191489,0.811258278145695,"France"
"46024",18786,504,-0.010750597237694,6130.71428571429,0,0.703606158833063,0.830490193920451,29,0.01,0.73015873015873,0.811258278145695,"France"
"46025",18787,505,-0.0100620337342545,6732.85714285714,0,0.703619566863547,0.83105382269015,29,0.01,0.73015873015873,0.811881188118812,"France"
"46026",18788,506,-0.0105891298687587,5132.71428571429,0,0.703632887189293,0.831613702022286,29,0.01,0.73015873015873,0.8125,"France"
"46027",18789,507,-0.0109365254963374,4692.85714285714,0,0.703646120668038,0.832169869339577,29,0.01,0.73015873015873,0.813114754098361,"France"
"46028",18790,508,-0.00932629150530522,4309.71428571429,0,0.703659268146371,0.83272236156666,29,0.01,0.73015873015873,0.813725490196078,"France"
"46029",18791,509,-0.0089835244347997,3993.28571428571,0,0.703672330459913,0.833271215138382,29,0.01,0.73015873015873,0.814332247557003,"France"
"46030",18792,510,-0.0104187075112765,3925.28571428571,0,0.703685308433496,0.833816466007913,29,0.01,0.73015873015873,0.814935064935065,"France"
"46031",18793,511,-0.0112086175162814,3528.42857142857,0,0.703698202881331,0.834358149654716,29,0.01,0.73015873015873,0.815533980582524,"France"
"46032",18794,512,-0.0114673092276372,3170.57142857143,0,0.703711014607185,0.834896301092337,29,0.01,0.73015873015873,0.816129032258065,"France"
"46033",18795,513,-0.011751464101199,2836.14285714286,0,0.703723744404545,0.835430954876062,29,0.01,0.73015873015873,0.816720257234727,"France"
"46034",18796,514,-0.0530742607687373,2737.28571428571,0,0.703736393056781,0.83596214511041,29,0.01,0.73015873015873,0.817307692307692,"France"
"46035",18797,515,-0.06252983270782,2544.71428571429,0,0.703748961337309,0.836489905456482,29,0.01,0.73015873015873,0.817891373801917,"France"
"46036",18798,516,-0.0803430603693212,2396.28571428571,0,0.703761450009745,0.83701426913917,29,0.01,0.73015873015873,0.818471337579618,"France"
"46037",18799,517,-0.107704555422612,2367.42857142857,0,0.703773859828064,0.837535268954219,29,0.01,0.73015873015873,0.819047619047619,"France"
"46038",18800,518,-0.150107150991487,2220.28571428571,0,0.703786191536748,0.838052937275157,29,0.01,0.73015873015873,0.819620253164557,"France"
"46039",18801,519,-0.259652082903835,2115.42857142857,0,0.70379844587094,0.838567306060092,29,0.01,0.73015873015873,0.82018927444795,"France"
"46040",18802,520,-0.707247863963947,2116.71428571429,0,0.703810623556582,0.839078406858368,29,0.01,0.73015873015873,0.820754716981132,"France"
"46041",18803,521,-0.0125593598007618,1945.42857142857,0,0.703822725310566,0.839586270817105,29,0.01,0.73015873015873,0.821316614420063,"France"
"46042",18804,522,-0.0170228830848607,1874.57142857143,0,0.703834751840872,0.840090928687609,29,0.01,0.73015873015873,0.821875,"France"
"46043",18805,523,-0.0235956189216869,1840.57142857143,0,0.703846703846704,0.840592410831654,29,0.01,0.73015873015873,0.822429906542056,"France"
"46044",18806,524,-0.0309669641051209,1843.71428571429,0,0.703858582018628,0.841090747227652,29,0.01,0.73015873015873,0.822981366459627,"France"
"46045",18807,525,-0.0387344593826986,2012.57142857143,0,0.703870387038704,0.841585967476704,29,0.01,0.73015873015873,0.823529411764706,"France"
"46046",18808,526,-0.0836083508139383,1876.85714285714,0,0.703882119580618,0.842078100808533,29,0.01,0.73015873015873,0.824074074074074,"France"
"46047",18809,527,-0.0521187946602929,1950.14285714286,0,0.703893780309807,0.842567176087308,29,0.01,0.73015873015873,0.824615384615385,"France"
"46048",18810,528,-0.0815215518692909,2050,0,0.70390536988359,0.843053221817358,29,0.01,0.73015873015873,0.825153374233129,"France"
"46049",18811,529,-0.083067274579786,2175.42857142857,0,0.703916888951285,0.84353626614878,29,0.01,0.73015873015873,0.825688073394495,"France"
"46050",18812,530,-0.0780231609870966,2314.14285714286,0,0.703928338154334,0.844016336882938,29,0.01,0.73015873015873,0.826219512195122,"France"
"46051",18813,531,-0.07705220919487,2360.14285714286,0,0.703939718126425,0.844493461477864,29,0.01,0.73015873015873,0.826747720364742,"France"
"46052",18814,532,-0.109787622103644,2387.71428571429,0,0.7039510294936,0.844967667053557,29,0.01,0.73015873015873,0.827272727272727,"France"
"46053",18815,533,-0.112219492554404,2773.85714285714,0,0.703962272874382,0.845438980397184,29,0.01,0.73015873015873,0.827794561933535,"France"
"46054",18816,534,-0.226317883227279,3023,0,0.703962272874382,0.842884527612962,29,0.01,0.726315789473684,0.827794561933535,"France"
"46055",18817,535,-0.129447479560896,3301.85714285714,0,0.703962272874382,0.840345464639019,29,0.01,0.722513089005236,0.827794561933535,"France"
"46056",18818,536,-0.102438602413908,3543.28571428571,0,0.703962272874382,0.837821652814576,29,0.01,0.71875,0.827794561933535,"France"
"46057",18819,537,-0.0548464529150022,3787.14285714286,0,0.703962272874382,0.835312955139629,29,0.01,0.715025906735751,0.827794561933535,"France"
"46058",18820,538,-0.0148113807649046,3853.71428571429,0,0.703962272874382,0.832819236250158,29,0.01,0.711340206185567,0.827794561933535,"France"
"46059",18821,539,0.0499469938135537,4335.14285714286,1,0.703962272874382,0.830340362393777,29,0.01,0.707692307692308,0.827794561933535,"France"
"46060",18822,540,0.0354594444996754,3959,1,0.703962272874382,0.827876201405824,29,0.01,0.704081632653061,0.827794561933535,"France"
"46061",18823,541,0.15404671231417,4903.57142857143,1,0.703962272874382,0.825426622685868,29,0.01,0.700507614213198,0.827794561933535,"France"
"46062",18824,542,0.220979323091017,5811.57142857143,1,0.703962272874382,0.822991497174638,29,0.01,0.696969696969697,0.827794561933535,"France"
"46063",18825,543,0.230881804931725,6704.85714285714,1,0.703962272874382,0.820570697331355,29,0.01,0.693467336683417,0.827794561933535,"France"
"46064",18826,544,0.240658711386513,7887.14285714286,1,0.703962272874382,0.818164097111466,29,0.01,0.69,0.827794561933535,"France"
"46065",18827,545,0.160636360226651,8305,1,0.715937465209854,0.813239468407392,24,0.01,0.676616915422886,0.83987915407855,"France"
"46066",18828,546,0.189302627612187,9913.42857142857,1,0.717425009492469,0.813239468407392,24,0.01,0.678217821782178,0.83987915407855,"France"
"46067",18829,547,0.259293864290611,12788.1428571429,1,0.718897055351831,0.813239468407392,24,0.01,0.679802955665025,0.83987915407855,"France"
"46068",18830,548,0.209477515563616,14372.4285714286,1,0.720353843745107,0.813239468407392,24,0.01,0.681372549019608,0.83987915407855,"France"
"46069",18831,549,0.164601465692112,15574.4285714286,1,0.72179561066027,0.813239468407392,24,0.01,0.682926829268293,0.83987915407855,"France"
"46070",18832,550,0.156383191002306,17678.4285714286,1,0.723222587243538,0.813239468407392,24,0.01,0.684466019417476,0.83987915407855,"France"
"46071",18833,551,0.108859394509207,18065.5714285714,1,0.724634999922914,0.813239468407392,24,0.01,0.685990338164251,0.83987915407855,"France"
"46072",18834,552,0.0768793839286911,18240,1,0.726033070527963,0.813239468407392,24,0.01,0.6875,0.83987915407855,"France"
"46073",18835,553,0.0712111843766702,19513,1,0.727417016405952,0.813239468407392,24,0.01,0.688995215311005,0.83987915407855,"France"
"46074",18836,554,0.0605709261692804,20420.1428571429,1,0.7287870505345,0.813239468407392,24,0.01,0.69047619047619,0.83987915407855,"France"
"46075",18837,555,0.045623488521501,20888.8571428571,1,0.730143381630834,0.813239468407392,24,0.01,0.691943127962085,0.83987915407855,"France"
"46076",18838,556,0.0357721618194155,21603,1,0.731486214257795,0.813239468407392,24,0.01,0.693396226415094,0.83987915407855,"France"
"46077",18839,557,0.0199934764385373,21312.5714285714,1,0.732815748926686,0.813239468407392,24,0.01,0.694835680751174,0.83987915407855,"France"
"46078",18840,558,0.0139651627809714,21935.1428571429,1,0.734132182197082,0.813239468407392,24,0.01,0.696261682242991,0.83987915407855,"France"
"46079",18841,559,0.00682637847249129,22389.1428571429,0,0.735435706773711,0.813239468407392,24,0.01,0.697674418604651,0.83987915407855,"France"
"46080",18842,560,-0.00682670537202855,22002.5714285714,0,0.736726511600484,0.813239468407392,24,0.01,0.699074074074074,0.83987915407855,"France"
"46081",18843,561,-0.0157043003939179,22190.8571428571,0,0.738004781951799,0.813239468407392,24,0.01,0.700460829493088,0.83987915407855,"France"
"46082",18844,562,-0.0268835558414996,22408,0,0.734385004947901,0.813231323132313,24,0.01,0.700460829493088,0.837349397590361,"France"
"46083",18845,563,-0.0353087099920919,22636.2857142857,0,0.730800883614155,0.813223226073675,24,0.01,0.700460829493088,0.834834834834835,"France"
"46084",18846,564,-0.0557081641317235,22937.8571428571,0,0.727251890900756,0.813215176804612,24,0.01,0.700460829493088,0.832335329341317,"France"
"46085",18847,565,-0.104144735937284,23059.2857142857,0,0.723737510126924,0.813207174903279,21,0.01,0.700460829493088,0.829850746268657,"France"
"46086",18848,566,-0.156427589886753,22391.7142857143,0,0.723747980613893,0.81374405157857,21,0.01,0.700460829493088,0.830357142857143,"France"
"46087",18849,567,-0.176711395110889,23477.1428571429,0,0.723758389261745,0.814277841366739,21,0.01,0.700460829493088,0.830860534124629,"France"
"46088",18850,568,-0.139696390398758,23984.7142857143,0,0.723768736616702,0.814808570898731,21,0.01,0.700460829493088,0.831360946745562,"France"
"46089",18851,569,-0.130335083314866,24373.5714285714,0,0.723779023218575,0.815336266499057,21,0.01,0.700460829493088,0.831858407079646,"France"
"46090",18852,570,-0.178194642000797,20874,0,0.723789249600852,0.815860954190205,21,0.01,0.700460829493088,0.832352941176471,"France"
"46091",18853,571,-0.074776437936469,24432.5714285714,0,0.723799416290793,0.816382659696967,21,0.01,0.700460829493088,0.832844574780059,"France"
"46092",18854,572,-0.0913426991455463,24535.7142857143,0,0.723809523809524,0.816901408450704,21,0.01,0.700460829493088,0.833333333333333,"France"
"46093",18855,573,-0.0957370651174572,25418.4285714286,0,0.723819572672118,0.817417225593527,21,0.01,0.700460829493088,0.833819241982507,"France"
"46094",18856,574,-0.0786189758466188,24875.5714285714,0,0.723829563387691,0.817930135982412,21,0.01,0.700460829493088,0.834302325581395,"France"
"46095",18857,575,-0.0662726115084002,24480.2857142857,0,0.723839496459481,0.818440164193243,21,0.01,0.700460829493088,0.834782608695652,"France"
"46096",18858,576,-0.0778989091933331,23868.5714285714,0,0.723849372384937,0.818947334524787,21,0.01,0.700460829493088,0.835260115606936,"France"
"46097",18859,577,-0.053699457265787,23259.2857142857,0,0.723859191655802,0.819451671002602,21,0.01,0.700460829493088,0.835734870317003,"France"
"46098",18860,578,-0.0863166942769792,23003.5714285714,0,0.72386895475819,0.819953197382874,21,0.01,0.700460829493088,0.836206896551724,"France"
"46099",18861,579,-0.0310536490922781,22450.4285714286,0,0.723878662172673,0.820451937156199,21,0.01,0.700460829493088,0.836676217765043,"France"
"46100",18862,580,0.0500845241895326,21666.7142857143,0,0.723888314374354,0.820947913551291,21,0.01,0.700460829493088,0.837142857142857,"France"
"46101",18863,581,0.013285013384661,21808.5714285714,0,0.723897911832947,0.821441149538635,21,0.01,0.700460829493088,0.837606837606838,"France"
"46102",18864,582,0.0993554851922322,20905.5714285714,0,0.723907455012853,0.821931667834073,21,0.01,0.700460829493088,0.838068181818182,"France"
"46103",18865,583,0.157542901050955,20120.4285714286,0,0.723916944373238,0.822419490902337,21,0.01,0.700460829493088,0.838526912181303,"France"
"46104",18866,584,0.435520897046902,16831.1428571429,0,0.723926380368098,0.822904640960517,21,0.01,0.700460829493088,0.838983050847458,"France"
"46105",18867,585,0.111168007959842,18652,0,0.723935763446342,0.823387139981478,21,0.01,0.700460829493088,0.83943661971831,"France"
"46106",18868,586,0.103106745882161,18127.7142857143,0,0.723945094051856,0.82386700969721,21,0.01,0.700460829493088,0.839887640449438,"France"
"46107",18869,587,0.0782397726064559,18095.8571428571,0,0.723954372623574,0.824344271602135,21,0.01,0.700460829493088,0.840336134453782,"France"
"46108",18870,588,0.19532207255337,14398.4285714286,0,0.723963599595551,0.824818946956352,21,0.01,0.700460829493088,0.840782122905028,"France"
"46109",18871,589,0.0751541679490641,15748.8571428571,0,0.727495733788396,0.825767191816621,21,0.01,0.700460829493088,0.844011142061281,"France"
"46110",18872,590,0.0657066511070173,14959,0,0.727504786215699,0.826234182855106,21,0.01,0.700460829493088,0.844444444444444,"France"
"46111",18873,591,0.000287495171082456,17068.5714285714,0,0.727513788714468,0.826698670605613,21,0.01,0.700460829493088,0.844875346260388,"France"
"46112",18874,592,0.0515378171589141,13883.5714285714,0,0.727522741696636,0.827160675197226,21,0.01,0.700460829493088,0.845303867403315,"France"
"46113",18875,593,0.0360830246835438,13423.5714285714,0,0.72753164556962,0.827620216543199,21,0.01,0.700460829493088,0.845730027548209,"France"
"46114",18876,594,0.0104066094603813,12761,0,0.727540500736377,0.828077314343845,21,0.01,0.700460829493088,0.846153846153846,"France"
"46115",18877,595,-0.0353411221516936,14834.8571428571,0,0.727549307595468,0.828531988089387,21,0.01,0.700460829493088,0.846575342465753,"France"
"46116",18878,596,0.0241167528667904,10949.4285714286,0,0.727558066541118,0.828984257062756,21,0.01,0.700460829493088,0.846994535519126,"France"
"46117",18879,597,-0.00329869119184335,11516,0,0.727566777963272,0.829434140342347,21,0.01,0.700460829493088,0.847411444141689,"France"
"46118",18880,598,0.00179610041304216,10772.1428571429,0,0.727575442247659,0.829881656804734,21,0.01,0.700460829493088,0.847826086956522,"France"
"46119",18881,599,-0.00756141454849836,10259.7142857143,0,0.727584059775841,0.830326825127334,21,0.01,0.700460829493088,0.848238482384824,"France"
"46120",18882,600,-0.013677470545572,9912.42857142857,0,0.727592630925274,0.830769663791041,21,0.01,0.700460829493088,0.848648648648649,"France"
"46121",18883,601,-0.0189370263195797,9807.85714285714,0,0.727601156069364,0.831210191082803,21,0.01,0.700460829493088,0.849056603773585,"France"
"46122",18884,602,-0.0474424306365195,9795.71428571429,0,0.727609635577517,0.83164842509817,21,0.01,0.700460829493088,0.849462365591398,"France"
"46123",18885,603,-0.0380213817898648,9003.14285714286,0,0.727618069815195,0.832084383743801,21,0.01,0.700460829493088,0.849865951742627,"France"
"46124",18886,604,-0.034083980837129,8469.42857142857,0,0.727626459143969,0.832518084739924,21,0.01,0.700460829493088,0.850267379679144,"France"
"46125",18887,605,0.0242238873285202,8146.42857142857,0,0.727634803921569,0.832949545622764,21,0.01,0.700460829493088,0.850666666666667,"France"
"46126",18888,606,-0.0310381448473304,7892.57142857143,0,0.727643104501935,0.833378783746932,21,0.01,0.700460829493088,0.851063829787234,"France"
"46127",18889,607,-0.0374525225858211,7601.85714285714,0,0.72765136123527,0.833805816287776,21,0.01,0.700460829493088,0.851458885941645,"France"
"46128",18890,608,-0.0652892255470987,7491.71428571429,0,0.727659574468085,0.834230660243695,21,0.01,0.700460829493088,0.851851851851852,"France"
"46129",18891,609,0.0282659884561123,6680.28571428571,0,0.72766774454325,0.834653332438419,21,0.01,0.700460829493088,0.852242744063325,"France"
"46130",18892,610,-0.0403094155123575,7643.42857142857,0,0.72767587180004,0.83507384952325,21,0.01,0.700460829493088,0.852631578947368,"France"
"46131",18893,611,-0.0190359209495047,6632.42857142857,0,0.727683956574186,0.835492227979275,21,0.01,0.700460829493088,0.853018372703412,"France"
"46132",18894,612,-0.126306584238899,6478,0,0.727691999197914,0.835908484119536,21,0.01,0.700460829493088,0.853403141361257,"France"
"46133",18895,613,-0.0298936774198334,6106.28571428571,0,0.7277,0.836322634091178,21,0.01,0.700460829493088,0.85378590078329,"France"
"46134",18896,614,-0.0345004339656064,5961.71428571429,0,0.727707959305805,0.836734693877551,21,0.01,0.700460829493088,0.854166666666667,"France"
"46135",18897,615,-0.0340845207316969,5955.42857142857,0,0.727715877437326,0.837144679300291,21,0.01,0.700460829493088,0.854545454545454,"France"
"46136",18898,616,-0.181974437371008,5733.71428571429,0,0.727723754713237,0.837552606021366,21,0.01,0.700460829493088,0.854922279792746,"France"
"46137",18899,617,-0.0140190545629917,5607,0,0.727731591448931,0.837958489545086,21,0.01,0.700460829493088,0.855297157622739,"France"
"46138",18900,618,-0.0581311885186501,5342.57142857143,0,0.727739387956565,0.838362345220089,21,0.01,0.700460829493088,0.855670103092783,"France"
"46139",18901,619,-0.0395599516097509,5121.28571428571,0,0.727747144545097,0.838764188241296,21,0.01,0.700460829493088,0.856041131105398,"France"
"46140",18902,620,-0.0384348689732849,5105.71428571429,0,0.72775486152033,0.839164033651833,21,0.01,0.700460829493088,0.856410256410256,"France"
"46141",18903,621,-0.0386990616834149,4943.85714285714,0,0.727762539184953,0.839561896344928,21,0.01,0.700460829493088,0.856777493606138,"France"
"46142",18904,622,-0.0600757491864285,4913.85714285714,0,0.727770177838577,0.839957791065776,21,0.01,0.700460829493088,0.857142857142857,"France"
"46143",18905,623,-0.0896949515152166,4731.42857142857,0,0.727777777777778,0.840351732413379,21,0.01,0.700460829493088,0.857506361323155,"France"
"46144",18906,624,-0.0898362287583781,5285.14285714286,0,0.727785339296131,0.840743734842361,21,0.01,0.700460829493088,0.857868020304569,"France"
"46145",18907,625,-0.0771039299879593,5194.14285714286,0,0.727792862684251,0.841133812664744,21,0.01,0.700460829493088,0.858227848101266,"France"
"46146",18908,626,-0.0783017455682032,5147.42857142857,0,0.727800348229832,0.841521980051718,21,0.01,0.700460829493088,0.858585858585859,"France"
"46147",18909,627,-0.0836477442275785,5084.85714285714,0,0.727807796217677,0.841908251035362,21,0.01,0.700460829493088,0.858942065491184,"France"
"46148",18910,628,-0.0880395871239228,5121.71428571429,0,0.72781520692974,0.842292639510357,21,0.01,0.700460829493088,0.85929648241206,"France"
"46149",18911,629,-0.112355461214072,5099.85714285714,0,0.727822580645161,0.842675159235669,21,0.01,0.700460829493088,0.859649122807018,"France"
"46150",18912,630,-0.0468371008445993,5123.28571428571,0,0.727829917640299,0.843055823836199,21,0.01,0.700460829493088,0.86,"France"
"46151",18913,631,-0.138158652098434,3963.85714285714,0,0.727837218188766,0.843434646804421,21,0.01,0.700460829493088,0.860349127182045,"France"
"46152",18914,632,-0.0853079743440054,4599,0,0.727844482561464,0.843811641501991,21,0.01,0.700460829493088,0.860696517412935,"France"
"46153",18915,633,-0.117033707658535,4798.14285714286,0,0.727851711026616,0.844186821161327,21,0.01,0.700460829493088,0.861042183622829,"France"
"46154",18916,634,-0.0844121493207078,4819.28571428571,0,0.727858903849801,0.844560198887179,21,0.01,0.700460829493088,0.861386138613861,"France"
"46155",18917,635,-0.0828662606217654,4785.71428571429,0,0.727866061293984,0.844931787658161,21,0.01,0.700460829493088,0.861728395061728,"France"
"46156",18918,636,-0.118899307568983,4787.14285714286,0,0.727873183619551,0.845301600328273,21,0.01,0.700460829493088,0.862068965517241,"France"
"46157",18919,637,-0.0996531273099757,4776.71428571429,0,0.727880271084337,0.845669649628394,21,0.01,0.700460829493088,0.862407862407862,"France"
"46158",18920,638,-0.0492683142903524,5416.57142857143,0,0.727887323943662,0.846035948167758,21,0.01,0.700460829493088,0.862745098039216,"France"
"46159",18921,639,-0.0403567308436348,4935.14285714286,0,0.727894342450356,0.846400508435406,21,0.01,0.700460829493088,0.863080684596577,"France"
"46160",18922,640,-0.00925372148631972,4973,0,0.727901326854793,0.846763342801615,21,0.01,0.700460829493088,0.863414634146341,"France"
"46161",18923,641,0.00752053357246207,5171,0,0.727908277404922,0.847124463519313,21,0.01,0.700460829493088,0.86374695863747,"France"
"46162",18924,642,0.0434167365759231,5344,1,0.72791519434629,0.847483882725471,21,0.01,0.700460829493088,0.864077669902913,"France"
"46163",18925,643,0.0411308112413005,5373.57142857143,1,0.727922077922078,0.847841612442469,21,0.01,0.700460829493088,0.864406779661017,"France"
"46164",18926,644,0.0384442662005946,5478,1,0.727928928373126,0.848197664579455,21,0.01,0.700460829493088,0.864734299516908,"France"
"46165",18927,645,0.0665537634013706,5620,1,0.727935745937962,0.848552050933672,21,0.01,0.700460829493088,0.865060240963855,"France"
"46166",18928,646,0.0529469385511934,5594.14285714286,1,0.727942530852827,0.848904783191775,21,0.01,0.700460829493088,0.865384615384615,"France"
"46167",18929,647,0.0478335003083822,5599.28571428571,1,0.727949283351709,0.849255872931126,21,0.01,0.700460829493088,0.865707434052758,"France"
